Date,Team 1,Team 2,FT,HT
1999-05-01,Norwich,Swindon,2-1,0-0
1999-05-01,Port Vale,QPR,2-0,1-0
1999-05-01,Sheffield United,Bristol City,3-1,1-0
1999-05-01,Stockport,Sunderland,0-1,0-0
1999-05-01,West Brom,Bury,1-0,0-0
1999-05-02,Birmingham,Ipswich,1-0,0-0
1999-05-04,Grimsby,Wolves,0-0,0-0
1999-05-09,Bristol City,Norwich,1-0,1-0
1999-05-09,Bury,Port Vale,1-0,0-0
1999-05-09,Huddersfield,Crewe,0-0,0-0
1999-05-09,Ipswich,Sheffield United,4-1,3-0
1999-05-09,Oxford,Stockport,5-0,3-0
1999-05-09,Portsmouth,Bolton,0-2,0-1
1999-05-09,QPR,Crystal Palace,6-0,2-0
1999-05-09,Sunderland,Birmingham,2-1,0-1
1999-05-09,Swindon,Barnsley,1-3,1-2
1999-05-09,Tranmere,West Brom,3-1,2-0
1999-05-09,Watford,Grimsby,1-0,1-0
1999-05-09,Wolves,Bradford,2-3,1-2
